-6.745903e-04 -3.814821e-03
-8.662775e-04 -4.397410e-03
-1.054863e-03 -5.054296e-03
-1.238913e-03 -5.783332e-03
-1.416823e-03 -6.581357e-03
-1.586863e-03 -7.444037e-03
-1.747220e-03 -8.365784e-03
-1.896047e-03 -9.339727e-03
-2.031543e-03 -1.035769e-02
-2.152028e-03 -1.141020e-02
-2.256024e-03 -1.248666e-02
-2.342331e-03 -1.357552e-02
-2.410096e-03 -1.466446e-02
-2.458855e-03 -1.574073e-02
-2.488559e-03 -1.679146e-02
-2.499572e-03 -1.780403e-02
-2.492631e-03 -1.876631e-02
-2.468801e-03 -1.966701e-02
-2.429397e-03 -2.049588e-02
-2.375910e-03 -2.124390e-02
-2.309919e-03 -2.190328e-02
-2.233023e-03 -2.246757e-02
-2.146777e-03 -2.293152e-02
-2.052647e-03 -2.329105e-02
-1.951981e-03 -2.354305e-02
-1.845999e-03 -2.368529e-02
-1.735791e-03 -2.371626e-02
-1.622328e-03 -2.363500e-02
-1.506499e-03 -2.344106e-02
-1.389136e-03 -2.313439e-02
-1.271013e-03 -2.271524e-02
-1.152909e-03 -2.218415e-02
-1.035706e-03 -2.154202e-02
-9.202906e-04 -2.079002e-02
-8.075153e-04 -1.992952e-02
-6.985294e-04 -1.896216e-02
-5.948670e-04 -1.789025e-02
-4.976341e-04 -1.671579e-02
-4.076526e-04 -1.544098e-02
-3.270998e-04 -1.406824e-02
-2.588528e-04 -1.260091e-02
-2.029272e-04 -1.103839e-02
-1.578019e-04 -9.383754e-03
-1.229937e-04 -7.639987e-03
-9.418174e-05 -5.809251e-03
-6.918115e-05 -3.914889e-03
-4.531043e-05 -1.966880e-03
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
6.612972e-05 -1.196639e-03
1.034570e-04 -2.382894e-03
1.592876e-04 -3.547190e-03
2.295231e-04 -4.674156e-03
3.141737e-04 -5.754208e-03
4.140969e-04 -6.782128e-03
5.297984e-04 -7.749440e-03
6.611592e-04 -8.651244e-03
8.058510e-04 -9.482860e-03
9.616066e-04 -1.023929e-02
1.126781e-03 -1.091636e-02
1.299133e-03 -1.150993e-02
1.475920e-03 -1.201636e-02
1.654652e-03 -1.243277e-02
1.832984e-03 -1.275708e-02
2.008400e-03 -1.298799e-02
2.178358e-03 -1.312516e-02
2.340444e-03 -1.316930e-02
2.492329e-03 -1.312220e-02
2.631750e-03 -1.298673e-02
2.756599e-03 -1.276690e-02
2.864976e-03 -1.246781e-02
2.955232e-03 -1.209565e-02
3.026000e-03 -1.165752e-02
3.076261e-03 -1.116138e-02
3.105396e-03 -1.061589e-02
3.113190e-03 -1.003017e-02
3.099831e-03 -9.413622e-03
3.065922e-03 -8.775731e-03
3.012439e-03 -8.125836e-03
2.940655e-03 -7.472943e-03
2.852082e-03 -6.825602e-03
2.748410e-03 -6.191760e-03
2.631404e-03 -5.578689e-03
2.502817e-03 -4.992980e-03
2.364343e-03 -4.440530e-03
2.217558e-03 -3.926550e-03
2.063853e-03 -3.455667e-03
1.904423e-03 -3.031986e-03
1.740266e-03 -2.659121e-03
1.572165e-03 -2.340324e-03
1.400706e-03 -2.078561e-03
1.226305e-03 -1.876535e-03
1.049241e-03 -1.736756e-03
8.696814e-04 -1.661604e-03
6.877273e-04 -1.653327e-03
5.034533e-04 -1.714037e-03
3.169491e-04 -1.845706e-03
1.283634e-04 -2.050150e-03
-6.205753e-05 -2.328957e-03
-2.539382e-04 -2.683390e-03
-4.467286e-04 -3.114339e-03
-6.396731e-04 -3.622204e-03
-8.318080e-04 -4.206718e-03
-1.021937e-03 -4.866855e-03
-1.208616e-03 -5.600690e-03
-1.390191e-03 -6.405216e-03
-1.564831e-03 -7.276230e-03
-1.730556e-03 -8.208251e-03
-1.885313e-03 -9.194409e-03
-2.027078e-03 -1.022644e-02
-2.153940e-03 -1.129473e-02
-2.264181e-03 -1.238845e-02
-2.356399e-03 -1.349567e-02
-2.429586e-03 -1.460371e-02
-2.483165e-03 -1.569939e-02
-2.517023e-03 -1.676940e-02
-2.531519e-03 -1.780066e-02
-2.527432e-03 -1.878071e-02
-2.505891e-03 -1.969793e-02
-2.468304e-03 -2.054186e-02
-2.416260e-03 -2.130334e-02
-2.351436e-03 -2.197455e-02
-2.275519e-03 -2.254903e-02
-2.190137e-03 -2.302163e-02
-2.096813e-03 -2.338836e-02
-1.996936e-03 -2.364627e-02
-1.891747e-03 -2.379325e-02
-1.782353e-03 -2.382792e-02
-1.669733e-03 -2.374944e-02
-1.554753e-03 -2.355744e-02
-1.438239e-03 -2.325189e-02
-1.320989e-03 -2.283309e-02
-1.203739e-03 -2.230158e-02
-1.087273e-03 -2.165814e-02
-9.725733e-04 -2.090386e-02
-8.606197e-04 -2.004017e-02
-7.522016e-04 -1.906853e-02
-6.485126e-04 -1.799083e-02
-5.513411e-04 -1.680930e-02
-4.617721e-04 -1.552643e-02
-3.800955e-04 -1.414399e-02
-3.079921e-04 -1.266505e-02
-2.474360e-04 -1.109145e-02
-1.966818e-04 -9.425683e-03
-1.532584e-04 -7.675815e-03
-1.142221e-04 -5.844574e-03
-7.836690e-05 -3.942066e-03
-5.158408e-05 -1.989552e-03
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
7.867917e-05 -1.222956e-03
1.178301e-04 -2.432165e-03
1.772817e-04 -3.613188e-03
2.538265e-04 -4.754777e-03
3.471727e-04 -5.851779e-03
4.564895e-04 -6.894943e-03
5.810413e-04 -7.877076e-03
7.196671e-04 -8.793061e-03
8.709636e-04 -9.636911e-03
1.033602e-03 -1.040361e-02
1.205321e-03 -1.108870e-02
1.383432e-03 -1.168780e-02
1.565590e-03 -1.219731e-02
1.749474e-03 -1.261434e-02
1.932452e-03 -1.293671e-02
2.111869e-03 -1.316312e-02
2.285234e-03 -1.329331e-02
2.450070e-03 -1.332804e-02
2.603908e-03 -1.326916e-02
2.744404e-03 -1.311969e-02
2.869389e-03 -1.288380e-02
2.976882e-03 -1.256684e-02
3.065148e-03 -1.217525e-02
3.132782e-03 -1.171647e-02
3.178762e-03 -1.119887e-02
3.202481e-03 -1.063152e-02
3.203787e-03 -1.002396e-02
3.183003e-03 -9.386054e-03
3.140902e-03 -8.727696e-03
3.078659e-03 -8.058585e-03
2.997805e-03 -7.388016e-03
2.900135e-03 -6.724744e-03
2.787605e-03 -6.076854e-03
2.662250e-03 -5.451645e-03
2.526085e-03 -4.855637e-03
2.381008e-03 -4.294624e-03
2.228755e-03 -3.773658e-03
2.070843e-03 -3.297119e-03
1.908523e-03 -2.868886e-03
1.742793e-03 -2.492367e-03
1.574391e-03 -2.170556e-03
1.403803e-03 -1.906208e-03
1.231309e-03 -1.701874e-03
1.057013e-03 -1.559907e-03
8.808719e-04 -1.482583e-03
7.027647e-04 -1.472110e-03
5.225281e-04 -1.530572e-03
3.400001e-04 -1.659980e-03
1.550864e-04 -1.862250e-03
-3.219976e-05 -2.139066e-03
-2.216972e-04 -2.491862e-03
-4.130334e-04 -2.921760e-03
-6.055996e-04 -3.429364e-03
-7.985243e-04 -4.014654e-03
-9.906341e-04 -4.676903e-03
-1.180461e-03 -5.414433e-03
-1.366266e-03 -6.224454e-03
-1.546049e-03 -7.102978e-03
-1.717623e-03 -8.044653e-03
-1.878705e-03 -9.042644e-03
-2.026999e-03 -1.008863e-02
-2.160316e-03 -1.117284e-02
-2.276713e-03 -1.228415e-02
-2.374584e-03 -1.341029e-02
-2.452757e-03 -1.453809e-02
-2.510570e-03 -1.565391e-02
-2.547893e-03 -1.674394e-02
-2.565102e-03 -1.779462e-02
-2.563049e-03 -1.879306e-02
-2.542972e-03 -1.972735e-02
-2.506400e-03 -2.058677e-02
-2.455041e-03 -2.136201e-02
-2.390687e-03 -2.204524e-02
-2.315125e-03 -2.263002e-02
-2.230059e-03 -2.311131e-02
-2.137065e-03 -2.348524e-02
-2.037569e-03 -2.374902e-02
-1.932827e-03 -2.390070e-02
-1.823936e-03 -2.393903e-02
-1.711872e-03 -2.386329e-02
-1.597490e-03 -2.367321e-02
-1.481548e-03 -2.336881e-02
-1.364805e-03 -2.295037e-02
-1.248047e-03 -2.241848e-02
-1.131983e-03 -2.177388e-02
-1.017358e-03 -2.101750e-02
-9.052288e-04 -2.015068e-02
-7.967083e-04 -1.917495e-02
-6.925212e-04 -1.809205e-02
-5.936377e-04 -1.690395e-02
-5.018171e-04 -1.561331e-02
-4.182440e-04 -1.422225e-02
-3.427179e-04 -1.273356e-02
-2.754996e-04 -1.115121e-02
-2.166124e-04 -9.477629e-03
-1.655717e-04 -7.718628e-03
-1.221289e-04 -5.883907e-03
-8.499861e-05 -3.975798e-03
-5.774269e-05 -2.008493e-03
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
9.265749e-05 -1.250081e-03
1.328703e-04 -2.483599e-03
1.951227e-04 -3.683238e-03
2.774446e-04 -4.843386e-03
3.776737e-04 -5.957186e-03
4.942314e-04 -7.015405e-03
6.261719e-04 -8.012572e-03
7.721617e-04 -8.942115e-03
9.308239e-04 -9.797750e-03
1.100234e-03 -1.057433e-02
1.277948e-03 -1.126694e-02
1.461753e-03 -1.187116e-02
1.649359e-03 -1.238336e-02
1.838101e-03 -1.280049e-02
2.025293e-03 -1.312034e-02
2.208411e-03 -1.334168e-02
2.384895e-03 -1.346426e-02
2.552124e-03 -1.348884e-02
2.707580e-03 -1.341738e-02
2.848880e-03 -1.325302e-02
2.973756e-03 -1.300012e-02
3.080134e-03 -1.266425e-02
3.166212e-03 -1.225211e-02
3.230538e-03 -1.177156e-02
3.272063e-03 -1.123138e-02
3.290185e-03 -1.064105e-02
3.284819e-03 -1.001066e-02
3.256414e-03 -9.350553e-03
3.205913e-03 -8.671064e-03
3.134706e-03 -7.982299e-03
3.044593e-03 -7.293912e-03
2.937670e-03 -6.614860e-03
2.816183e-03 -5.953323e-03
2.682449e-03 -5.316658e-03
2.538761e-03 -4.711305e-03
2.387252e-03 -4.142843e-03
2.229812e-03 -3.616134e-03
2.068079e-03 -3.135315e-03
1.903383e-03 -2.703918e-03
1.736701e-03 -2.325072e-03
1.568708e-03 -2.001534e-03
1.399791e-03 -1.735760e-03
1.230070e-03 -1.530076e-03
1.059445e-03 -1.386704e-03
8.876544e-04 -1.307775e-03
7.143252e-04 -1.295393e-03
5.390294e-04 -1.351653e-03
3.613427e-04 -1.478618e-03
1.809010e-04 -1.678244e-03
-2.536075e-06 -1.952368e-03
-1.890180e-04 -2.302665e-03
-3.783670e-04 -2.730452e-03
-5.701302e-04 -3.236598e-03
-7.635045e-04 -3.821457e-03
-9.573342e-04 -4.484600e-03
-1.150126e-03 -5.224640e-03
-1.340016e-03 -6.039140e-03
-1.524816e-03 -6.924362e-03
-1.702119e-03 -7.875087e-03
-1.869382e-03 -8.884569e-03
-2.024016e-03 -9.944465e-03
-2.163555e-03 -1.104480e-02
-2.285814e-03 -1.217412e-02
-2.388989e-03 -1.331977e-02
-2.471760e-03 -1.446807e-02
-2.533390e-03 -1.560480e-02
-2.573747e-03 -1.671559e-02
-2.593254e-03 -1.778639e-02
-2.592851e-03 -1.880382e-02
-2.573899e-03 -1.975563e-02
-2.538059e-03 -2.063088e-02
-2.487170e-03 -2.142013e-02
-2.423141e-03 -2.211549e-02
-2.347849e-03 -2.271063e-02
-2.263075e-03 -2.320058e-02
-2.170442e-03 -2.358166e-02
-2.071395e-03 -2.385124e-02
-1.967205e-03 -2.400753e-02
-1.858955e-03 -2.404946e-02
-1.747582e-03 -2.397642e-02
-1.633930e-03 -2.378824e-02
-1.518736e-03 -2.348502e-02
-1.402653e-03 -2.306706e-02
-1.286389e-03 -2.253487e-02
-1.170734e-03 -2.188924e-02
-1.056377e-03 -2.113107e-02
-9.440121e-04 -2.026147e-02
-8.347226e-04 -1.928193e-02
-7.296735e-04 -1.819427e-02
-6.295502e-04 -1.700037e-02
-5.351411e-04 -1.570273e-02
-4.478550e-04 -1.430402e-02
-3.683700e-04 -1.280701e-02
